N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
6600;830.021084;307.654026;195.210143;202.264678;158.694675;160.658022;160.012500;168.875694;158.738779;136.747943;144.422990;168.819430;
6700;771.487524;336.916904;211.456851;197.537338;160.368326;170.387793;150.804509;159.577567;159.000000;121.194059;174.178070;167.125701;
6800;769.650570;241.694021;201.811794;180.258148;216.043977;179.251220;131.791502;154.580076;144.716965;138.744369;148.354306;177.067784;
6900;620.172557;259.393523;224.512806;170.704423;204.956093;159.245094;145.698318;169.449107;190.444218;134.253492;168.508160;162.843483;
7000;778.102821;254.907826;215.566695;188.637218;157.718103;166.928128;146.925151;168.008928;153.052279;147.248090;153.974024;153.127398;
7100;882.578608;311.361526;229.995652;201.243633;224.677547;153.212271;178.328349;160.829102;141.971828;127.546070;169.201064;157.759310;
7200;688.091564;348.631611;188.448932;202.736282;160.093723;165.354165;151.848609;160.012500;163.786446;147.749788;165.000000;171.245438;
7300;657.964285;317.156113;230.993506;231.142813;220.440468;198.138840;134.640261;169.292646;161.211042;173.412802;173.974136;170.736639;
7400;665.126304;411.673414;232.490860;195.680863;164.796845;196.730781;140.886479;182.016483;182.367760;156.262599;178.454476;168.914179;
7500;896.225976;396.167894;192.623986;221.293922;170.818617;165.151446;159.329847;164.772571;178.176878;134.914788;180.277564;160.281003;
7600;1093.016468;331.455879;230.360587;179.167519;167.484328;161.409417;163.033739;151.746499;167.418637;163.205392;147.054412;190.819286;
7700;726.610625;325.302936;247.351976;259.591988;160.909913;182.411622;165.402539;129.695798;177.589414;158.811209;161.629205;199.333891;
7800;995.470241;373.490294;261.277630;221.785933;197.810515;173.672105;166.628329;161.879585;193.093242;161.300961;158.905632;194.699769;
7900;933.591988;343.453054;243.858566;232.241254;171.178270;200.159936;159.489812;175.305448;142.165397;162.702182;159.213693;193.189027;
8000;747.615543;317.721576;224.124965;234.106813;190.076300;191.546339;175.385290;149.164339;188.154192;158.735629;139.003597;174.988571;
8100;984.372897;302.004967;187.656601;219.212226;210.180874;162.480768;173.729675;152.829971;145.227408;169.652586;163.685674;170.349640;
8200;1041.251651;357.748515;338.759502;164.307638;194.108217;192.997409;197.471517;157.120973;176.130633;176.017045;146.167712;186.477881;
8300;750.051332;373.081760;241.625744;173.813118;196.735864;201.119368;160.461833;170.645832;187.683244;164.356320;149.713059;181.653516;
8400;972.023148;300.359784;284.367720;165.644197;173.853387;190.625287;152.459831;201.613492;142.421908;152.111801;148.798521;212.614675;
8500;769.110525;313.391129;258.799150;192.792635;165.084827;159.959370;194.632988;174.719776;189.462397;182.762140;141.155942;171.950574;
8600;897.368932;249.026103;259.198765;221.562632;227.347751;189.589029;177.794826;190.452094;208.252251;165.196852;137.360839;179.866617;
8700;746.667262;406.848866;330.966766;246.718463;218.471966;153.931803;208.614477;201.141741;200.972635;159.361225;171.679935;193.927822;
8800;872.569195;411.387895;209.685479;243.458415;188.642519;174.642492;193.470928;197.043142;174.991428;176.204427;140.303243;171.189953;
8900;943.987818;396.866476;311.834892;209.618701;214.380503;167.248318;185.687910;166.751312;189.338322;176.419954;194.260135;190.349678;
9000;1191.181346;321.754565;305.329330;219.134662;146.659470;173.141561;189.860475;167.657389;187.187072;186.314251;166.297925;185.520888;
9100;942.324785;381.177124;270.580857;237.223523;201.952965;162.107989;174.272775;195.074345;195.048712;163.673455;175.094260;171.262956;
9200;1127.710956;345.363577;278.061144;210.038092;197.517088;166.670333;229.540846;145.230851;176.751238;181.727818;176.334909;173.507925;
9300;883.889699;381.348922;255.706863;211.619942;205.963589;180.795465;176.737093;186.292780;177.245592;195.402149;167.541040;185.623274;
9400;965.633471;368.579706;256.261585;297.203634;223.418889;182.967210;212.522940;159.414554;197.924228;206.339526;153.798570;170.358446;
9500;816.535364;334.435345;218.709853;208.674388;195.926006;214.669513;201.744888;165.096941;177.225845;178.204938;173.968388;150.917196;
9600;904.441264;473.157479;234.936162;306.612133;193.770483;194.591881;203.278135;213.852753;178.401233;174.238343;167.514179;188.332153;
9700;834.464499;359.915268;280.716939;230.579704;250.529439;188.202019;208.988038;187.240487;185.596336;194.851225;175.886327;163.147173;
9800;1363.143793;438.492873;324.462633;226.285218;208.650425;213.756871;179.891634;183.480244;170.660482;201.526673;196.282959;183.679068;
9900;911.951753;398.889709;330.741591;221.885105;220.658107;205.621011;213.981308;179.555005;194.751123;186.991978;166.273870;183.586492;
10000;837.535074;525.041903;225.297581;262.535712;217.782001;195.961731;227.385136;168.466614;181.215342;198.370865;188.111669;184.184690;
