N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8900;191.924464;105.479856;88.983144;94.339811;90.895544;88.136258;85.994186;86.423376;84.723078;88.960665;82.800966;88.436418;
9000;186.719040;93.530744;75.888075;80.659779;75.026662;79.592713;77.575769;77.633756;73.708887;73.164199;79.812280;81.780193;
9100;181.356003;98.691438;91.049437;88.814413;78.447435;76.439519;81.203448;82.831154;80.143621;84.148678;85.135187;92.752358;
9200;204.120063;112.196257;94.847246;92.108632;92.016303;97.923439;90.321647;97.066987;93.877580;103.184301;99.548983;108.742816;
9300;207.525902;121.626477;110.376628;101.897007;96.093704;97.313925;98.686372;101.014850;97.113336;103.315052;106.578609;111.256460;
9400;198.343137;117.804923;103.889364;104.752088;103.387620;93.096724;90.183147;91.093359;89.358827;95.310020;98.015305;93.755000;
9500;200.012500;114.886901;118.152444;109.434912;107.307968;102.009803;102.752129;106.943911;102.907726;104.637469;109.274883;113.991228;
9600;208.307465;129.429517;107.065401;108.240473;105.707143;106.822282;99.523866;103.019416;103.860483;108.124928;108.097179;111.727347;
9700;230.058688;130.935098;104.732994;103.092192;95.556266;88.107888;92.010869;90.636637;97.529483;100.184829;104.570550;101.651365;
9800;222.274605;132.969921;109.863552;106.512910;104.024036;104.632691;103.956722;101.178061;107.252040;102.000000;106.897147;108.710625;
9900;214.091102;137.360839;111.040533;106.728628;105.730790;101.705457;106.174385;106.985980;117.974574;110.009091;112.893755;122.886126;
10000;230.935056;149.793191;109.736047;109.242849;106.381389;111.202518;112.120471;104.780723;111.575087;111.296900;113.586971;111.085553;
