N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8100;1687.418739;571.332653;347.765726;348.045974;282.072686;279.354613;256.577474;198.725942;259.204552;234.539975;199.677240;240.087484;
8200;1763.565706;603.849319;504.856415;229.939122;277.701278;258.259559;278.460051;244.155688;235.442137;256.064445;200.319744;232.823968;
8300;1351.629387;639.324644;450.012222;310.502818;319.021943;266.379429;243.589819;203.840624;228.146883;225.986725;199.712293;263.569725;
8400;1937.422515;547.874986;470.721786;245.619625;293.671585;297.803627;257.110871;229.634492;231.780068;211.319663;202.111355;260.814110;
8500;1503.058881;567.310321;412.556663;303.481466;281.645167;268.165993;258.034881;255.958981;268.795461;206.186809;237.808747;243.117256;
8600;1707.266529;573.193685;444.036035;387.766682;298.797590;253.207425;238.159610;263.267924;263.412224;229.010917;243.719101;214.592637;
8700;1433.560951;697.257485;517.080265;341.959062;342.864405;240.114556;276.139458;218.851548;279.336714;255.642328;211.442664;244.188452;
8800;1571.706716;677.280592;515.425067;302.519421;237.198229;295.842864;256.042965;251.867028;271.435075;251.203105;199.261135;266.598950;
8900;1663.198725;652.122688;476.584725;382.862900;362.643075;272.838780;263.064631;272.167228;248.859398;222.231861;244.779493;216.242919;
9000;2017.211194;607.581270;452.367108;333.764887;232.933467;250.261863;265.644499;210.185632;297.206999;261.977098;204.320826;230.592715;
9100;1465.613182;714.375252;412.232944;379.105526;360.087489;265.674613;246.497464;266.182268;251.219028;247.331761;229.617073;237.528946;
9200;1754.567183;724.475672;482.713165;339.022123;270.222131;275.136330;327.774313;226.870007;202.938414;267.174101;248.471326;210.256986;
9300;1441.825232;637.593915;455.210940;333.862247;337.589988;263.083637;273.601901;233.700663;252.051582;232.929174;231.618220;207.123152;
9400;1781.182753;661.126312;425.295192;481.574501;346.942358;289.791304;298.087236;235.976694;236.698120;267.376140;243.723204;216.614866;
9500;1473.389629;627.565136;378.204971;332.334169;346.378406;312.326752;289.951720;210.947861;282.331366;247.107264;233.674988;239.284350;
9600;1775.621018;836.774761;388.946012;429.316899;362.346519;336.065470;317.345238;268.793601;241.002075;263.560240;224.174040;234.642281;
9700;1456.801290;768.119782;483.408730;336.775890;355.872168;231.825365;319.843712;283.379604;249.567626;264.387972;231.918089;190.580692;
9800;2310.329847;740.450539;500.258933;391.341283;351.442741;285.227979;249.927990;224.501670;247.451005;259.281700;246.272207;175.968747;
9900;1652.126811;774.038113;622.825016;334.563895;343.986918;330.433049;280.082131;285.212202;237.966384;236.148259;251.445819;203.285514;
10000;1485.585406;920.341784;368.164365;423.450115;345.178215;344.139507;380.925190;268.384053;251.614785;243.612397;249.591667;219.118689;
