N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
8900;932.342212;356.277981;253.937000;206.186809;196.081616;146.635603;142.937049;150.442680;139.678202;134.773885;151.390224;146.147186;
9000;1115.952956;339.400943;244.806046;182.704680;131.449610;137.331715;139.413055;130.199846;178.893823;154.061676;116.786129;148.865711;
9100;824.018810;393.911157;219.531319;215.141814;188.007979;142.884569;138.917242;157.854363;148.627050;142.274383;147.502542;145.058609;
9200;970.404040;381.426271;258.329247;185.270073;150.133274;162.009259;196.817174;130.249760;132.143861;150.628683;133.626345;140.502669;
9300;797.907889;347.778665;236.949362;178.932948;183.553807;137.575434;153.622915;143.282937;153.935051;150.622044;132.909744;137.069326;
9400;996.535499;362.071816;225.117747;263.176747;190.128904;159.311017;172.026161;142.080963;135.889661;144.526814;131.194512;158.911925;
9500;837.878273;348.021551;194.553335;179.147984;200.172426;179.669140;171.172428;125.279687;160.362090;139.832042;145.141310;163.603178;
9600;993.113287;464.385616;199.163250;243.423499;187.445992;178.238604;186.721718;161.678694;145.862949;159.056594;132.992481;169.879369;
9700;824.360358;421.211348;258.133686;190.078931;190.142052;138.224455;171.700320;163.499235;142.014084;150.728232;127.843655;149.682998;
9800;1270.903616;400.003750;271.635786;207.214864;184.442403;154.567138;151.261363;143.547901;140.467078;148.276768;135.742403;138.794813;
9900;920.390135;416.894471;333.749906;180.238731;186.638688;183.352120;153.411212;149.873280;148.070929;135.014814;139.075519;153.381876;
10000;831.711488;508.916496;202.677083;231.464900;189.377929;185.940851;224.770995;151.062901;151.301024;150.019999;126.724110;144.965513;
