N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
7200;1332.002252;610.474406;377.120670;259.300983;225.199911;215.717408;217.591360;257.573291;203.066492;178.608510;186.016128;171.805122;
7300;1322.541115;469.115124;384.972726;264.425793;269.146800;266.477016;190.063147;191.603758;231.978447;181.441451;172.481883;199.168271;
7400;1141.862951;588.873501;279.528174;261.919835;265.783747;233.610787;177.656973;227.585149;207.335477;176.635217;185.741756;211.452122;
7500;1224.193612;562.286404;395.259408;295.661969;324.161997;228.109623;215.847168;245.155053;213.330729;150.887375;207.660781;203.437951;
7600;1572.010178;536.955305;423.421776;297.452517;245.346693;247.717581;179.574497;255.880832;204.007353;207.947109;189.855208;184.975674;
7700;905.888514;456.380324;421.204226;346.004335;269.872192;300.344802;192.968909;241.551237;199.153207;196.654519;186.225670;222.623000;
7800;1478.904324;524.126893;406.114516;283.001767;297.964763;231.255270;256.491715;205.197466;235.626824;181.694799;172.040693;216.203608;
7900;1228.264222;782.066493;414.781870;278.896038;339.640987;230.193397;194.697201;192.247237;227.776206;185.294360;187.379294;210.670359;
8000;1452.286817;730.325955;405.576133;258.544000;291.861268;238.887003;227.400528;204.100465;220.431395;220.138593;197.309402;199.524435;
8100;1747.124781;647.372381;396.790877;254.794034;242.452057;207.865341;264.937729;227.041846;215.448370;196.867976;187.803088;208.218635;
8200;1347.862011;461.199523;500.648579;276.705620;285.667639;269.358497;259.674797;228.273958;217.395952;200.950243;179.293056;200.142449;
8300;1638.884377;595.459486;401.932830;411.712278;329.110924;261.009578;251.396102;201.295802;211.348054;234.802044;195.266485;225.997788;
8400;1565.850248;633.063188;409.271304;287.583031;239.461897;264.563792;240.601330;251.252861;223.468119;240.301893;196.209072;192.265442;
8500;1384.167620;687.509273;343.850258;371.006738;298.966553;304.203879;223.454693;221.648370;269.200669;196.728239;167.065855;212.642893;
8600;1798.027530;776.622173;480.279086;277.640055;329.479893;247.997984;274.441251;226.497241;252.331132;237.495263;192.018228;203.911746;
8700;1597.663920;649.282681;447.114079;337.823919;262.931550;212.819172;207.477710;242.555148;231.447618;198.189303;193.015543;206.252273;
8800;1866.649137;748.094245;418.732612;331.911133;254.807771;237.768795;223.452456;247.143683;192.343443;211.653018;219.590528;183.281205;
8900;1345.541155;643.774805;392.488216;323.177970;358.784058;266.602701;283.758700;258.992278;242.478865;210.135670;209.828501;197.941911;
9000;1609.572303;409.702331;473.845967;369.544314;350.048568;254.210543;209.807054;226.854579;235.688354;221.298441;200.127459;241.940075;
9100;1737.130680;624.755952;391.430709;365.479138;325.960120;243.819605;256.780062;255.436881;249.803923;232.021551;238.983263;223.651515;
9200;1579.253938;569.707820;307.281630;345.486613;323.871888;246.779254;271.985294;243.838061;241.816046;209.117192;205.246194;214.263856;
9300;1309.028648;574.466709;408.042890;240.966803;254.644851;261.604664;240.827739;219.415132;205.114602;218.366664;215.097652;195.754949;
9400;1311.068648;767.152527;440.442959;345.984104;311.130198;277.441886;224.726500;268.546085;245.959346;239.463985;264.423902;218.693850;
9500;2219.317913;655.146548;404.638110;367.830124;363.013774;207.846097;269.951848;228.455685;218.384981;218.389560;221.013574;184.168401;
9600;2145.220501;616.490065;438.069629;295.863144;298.623509;282.885136;190.410084;245.440420;193.044036;234.448289;232.092654;191.488903;
9700;1381.597988;924.649123;454.940655;323.204270;306.444122;269.297234;290.315346;248.179371;248.967869;210.973932;255.125459;190.178863;
9800;1601.176130;696.963414;445.376245;306.372323;359.869421;231.140650;320.338883;221.316515;284.093295;209.711707;185.655595;206.598645;
9900;1587.550944;798.670771;491.077387;304.115110;363.218942;255.736192;246.349345;253.885801;231.877123;229.667150;218.892668;200.624026;
10000;1290.513076;837.041815;622.677284;404.588680;248.917657;310.116107;275.265327;248.823230;227.574164;245.924785;217.234896;232.946346;
