N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
7500;2467.724053;1372.061588;1084.144363;1026.459449;250.081987;249.445385;907.890963;1253.762737;885.300514;869.275560;872.624203;1225.595366;
7600;2511.230774;1821.317106;1848.605150;1392.536535;279.957140;951.963235;919.917931;229.636670;1229.936990;884.866092;177.324561;891.430872;
7700;4089.603893;1381.898332;1880.930355;1185.548818;1883.515330;954.088570;231.557768;225.541570;914.777569;216.319209;198.368344;241.250907;
7800;2642.058099;1429.839851;1581.729117;1449.470938;1382.707489;958.145083;1352.143853;250.760842;1262.569206;907.134499;204.093116;226.726708;
7900;3240.424046;1874.780520;1179.972034;345.347651;1407.029140;1354.279513;957.479504;182.600657;1560.299010;1269.688544;1298.161007;918.052831;
8000;1278.224159;1409.439960;1174.415599;1062.467411;306.866420;998.581995;1344.265227;239.764468;945.385636;933.959849;181.391841;943.346172;
8100;1681.898630;1462.939507;1173.052428;1102.300776;1040.249009;224.510579;189.105790;200.599103;1327.618545;214.546032;194.054116;224.120503;
8200;4520.826805;1951.014608;2108.784010;1092.514531;1760.687366;1715.660806;1433.505145;985.499366;215.573653;217.306236;948.744433;955.867669;
8300;4216.762502;1518.498930;1664.789176;1110.173410;1078.857266;2024.859995;234.096134;182.507534;247.267062;209.009569;1328.816391;1353.237969;
8400;2793.754105;2046.717860;1714.672563;1894.911080;1798.799044;1445.174384;240.632500;231.971981;243.333105;1019.879405;1338.817762;1344.095607;
8500;3928.003310;2428.991766;387.778287;322.355394;1483.884429;1449.687897;1033.370698;1004.820382;998.024549;226.033183;225.035553;988.631377;
8600;3469.505873;521.808394;1269.581821;1151.718282;1845.865921;1787.748584;1023.343540;1012.252933;1031.170694;1682.442867;1914.520828;207.682450;
8700;2609.286684;670.895670;580.799449;1163.028804;2124.437102;245.552438;1450.859400;208.655218;242.167298;1008.142847;995.960341;265.132043;
8800;3487.562903;3324.382649;2454.920162;324.425646;1113.940752;1097.031905;1053.691131;1454.495789;1098.556325;1731.511767;190.199895;195.374000;
8900;2738.267701;718.853253;2265.634569;1193.880647;1155.446234;1099.919088;269.020445;1775.225901;1048.001908;1036.267823;1022.488142;1426.777838;
9000;2176.824752;2123.123407;2177.314630;1199.794566;2195.989299;1532.947488;249.855959;202.802860;264.308532;236.103791;1042.376132;234.501599;
9100;3587.850053;1633.569405;421.422591;1242.058372;1164.282182;1888.645017;251.894819;262.360439;1074.006518;1058.238631;253.505424;2029.779298;
9200;2896.462498;2186.728607;419.217128;1229.395787;1156.568199;289.421837;1121.920675;1077.574127;1081.411115;1074.796260;225.486141;254.448423;
9300;1446.403125;2603.856563;1365.101461;1253.117712;1201.120310;1146.281815;1113.590140;242.322100;234.855275;242.534534;175.137089;217.469538;
9400;2797.925124;2219.947297;2291.642424;1304.519452;2013.045702;263.030416;1953.379123;1110.277893;1107.405526;1519.090517;1490.792071;1069.212327;
9500;4254.686827;1653.998489;1911.273921;326.162536;1681.343808;323.824026;288.442369;1556.964675;1118.977658;1529.603870;1514.682805;213.777922;
9600;1758.295766;1744.356902;361.437408;1796.380528;1236.636163;1177.449787;1163.825588;249.036142;1572.158707;263.199544;1533.513613;1103.711466;
9700;1405.035587;572.042831;457.569667;1789.862565;1711.352974;1662.864095;1176.940525;243.809352;245.843446;1129.006643;229.991304;1100.496706;
9800;3235.906365;2312.494541;1986.181512;1806.446789;1254.346443;265.708487;270.107386;1156.950734;1135.110127;1140.398615;1556.785791;195.770274;
9900;5569.380576;730.522416;576.402637;1930.966079;1281.940716;1697.663983;286.820501;255.759653;244.636465;1137.538131;1124.233961;240.341424;
10000;3940.130582;2931.467551;1437.319032;1853.440584;1763.332640;2073.310638;1228.296788;1173.983816;1162.395802;1998.466162;1933.818761;1928.280841;
