6900;93901.000000;49999.000000;664;13.608841;7.246232;12004114.000000;12004114.000000;43281;1739.726685;1739.726685;79445.000000;88408.000000;963;11.513768;12.812754;132611.000000;21562.000000;699;19.218985;3.124928;118828.000000;38994.000000;563;17.221449;5.651304;
7000;97343.000000;50288.000000;679;13.906143;7.184000;12298808.000000;12298808.000000;44704;1756.972534;1756.972534;80678.000000;89808.000000;1782;11.525429;12.829714;134754.000000;21937.000000;1503;19.250572;3.133857;120610.000000;39366.000000;1223;17.230000;5.623714;
7100;95446.000000;53434.000000;1550;13.443099;7.525916;12636984.000000;12636984.000000;73283;1779.856934;1779.856934;81906.000000;91208.000000;1059;11.536057;12.846197;127590.000000;22495.000000;724;17.970423;3.168310;113653.000000;41134.000000;590;16.007465;5.793521;
7200;95721.000000;54889.000000;762;13.294583;7.623472;12938900.000000;12938900.000000;47129;1797.069458;1797.069458;83212.000000;92608.000000;1051;11.557222;12.862223;131516.000000;22790.000000;737;18.266111;3.165278;116659.000000;40694.000000;593;16.202639;5.651945;
7300;99408.000000;57429.000000;717;13.617535;7.866986;13345218.000000;13345218.000000;52298;1828.112061;1828.112061;84512.000000;94008.000000;1063;11.576986;12.877809;131644.000000;22952.000000;738;18.033424;3.144109;117804.000000;42288.000000;592;16.137535;5.792877;
7400;99349.000000;55105.000000;727;13.425541;7.446621;13624663.000000;13624663.000000;49492;1841.170654;1841.170654;85899.000000;95408.000000;1924;11.607973;12.892973;131314.000000;23755.000000;1513;17.745134;3.210135;116537.000000;42878.000000;1301;15.748243;5.794324;
7500;101396.000000;53401.000000;1720;13.519466;7.120133;14034954.000000;14034954.000000;80372;1871.327148;1871.327148;87119.000000;96808.000000;1097;11.615867;12.907733;133968.000000;23975.000000;766;17.862400;3.196667;119084.000000;43247.000000;616;15.877867;5.766267;
7600;99857.000000;55438.000000;752;13.139079;7.294474;14487898.000000;14487898.000000;53269;1906.302368;1906.302368;88467.000000;98208.000000;1094;11.640395;12.922105;139256.000000;24131.000000;784;18.323158;3.175132;123757.000000;43108.000000;633;16.283815;5.672105;
7700;107429.000000;56921.000000;781;13.951818;7.392338;14859596.000000;14859596.000000;54698;1929.817627;1929.817627;89774.000000;99608.000000;1137;11.658961;12.936104;143196.000000;24535.000000;799;18.596884;3.186364;127857.000000;44438.000000;649;16.604805;5.771169;
7800;104848.000000;59021.000000;922;13.442051;7.566795;14894860.000000;14894860.000000;54873;1909.597412;1909.597412;91036.000000;101008.000000;1477;11.671282;12.949743;143071.000000;24959.000000;822;18.342436;3.199872;127665.000000;45101.000000;663;16.367308;5.782179;
7900;110988.000000;57069.000000;780;14.049114;7.223924;15410544.000000;15410544.000000;56023;1950.701782;1950.701782;92334.000000;102408.000000;1111;11.687848;12.963038;140602.000000;25344.000000;812;17.797722;3.208101;124896.000000;45475.000000;657;15.809620;5.756329;
8000;108195.000000;56948.000000;770;13.524375;7.118500;16007589.000000;16007589.000000;57926;2000.948608;2000.948608;93588.000000;103808.000000;1108;11.698500;12.976000;147611.000000;25410.000000;799;18.451374;3.176250;131827.000000;46143.000000;659;16.478374;5.767875;
8100;117226.000000;63769.000000;878;14.472345;7.872716;16314528.000000;16314528.000000;59254;2014.139282;2014.139282;94999.000000;105208.000000;1133;11.728271;12.988642;150859.000000;25932.000000;830;18.624567;3.201482;135123.000000;46845.000000;683;16.681852;5.783333;
8200;106073.000000;60455.000000;842;12.935732;7.372561;17005620.000000;17005620.000000;61731;2073.856201;2073.856201;96261.000000;106616.000000;2419;11.739146;13.001951;154679.000000;26131.000000;1666;18.863293;3.186707;138314.000000;46939.000000;683;16.867561;5.724268;
8300;113744.000000;63492.000000;821;13.704097;7.649639;16974824.000000;16974824.000000;62506;2045.159546;2045.159546;97606.000000;108116.000000;1188;11.759759;13.026024;161837.000000;26218.000000;864;19.498434;3.158795;145394.000000;47391.000000;695;17.517349;5.709759;
8400;117435.000000;63340.000000;870;13.980357;7.540476;17691992.000000;17691992.000000;65118;2106.189453;2106.189453;98938.000000;109616.000000;1190;11.778334;13.049523;157318.000000;26872.000000;875;18.728333;3.199048;140948.000000;48563.000000;709;16.779524;5.781310;
8500;117347.000000;68133.000000;865;13.805530;8.015647;17836730.000000;17836730.000000;65608;2098.438721;2098.438721;100288.000000;111116.000000;2095;11.798588;13.072471;161830.000000;27156.000000;1819;19.038824;3.194824;144839.000000;49032.000000;1477;17.039883;5.768471;
8600;123972.000000;66734.000000;1850;14.415349;7.759768;18325820.000000;18325820.000000;94429;2130.909424;2130.909424;101665.000000;112616.000000;1234;11.821511;13.094884;158695.000000;27679.000000;897;18.452908;3.218488;142101.000000;49944.000000;718;16.523373;5.807442;
8700;121003.000000;61888.000000;841;13.908391;7.113563;18932948.000000;18932948.000000;69254;2176.200928;2176.200928;102914.000000;114116.000000;1222;11.829195;13.116781;156771.000000;28258.000000;926;18.019655;3.248046;139820.000000;51052.000000;737;16.071264;5.868046;
8800;125347.000000;65109.000000;936;14.243978;7.398750;19525282.000000;19525282.000000;71858;2218.781982;2218.781982;104371.000000;115616.000000;1774;11.860341;13.138182;167471.000000;28216.000000;1836;19.030796;3.206364;150013.000000;51076.000000;1528;17.046932;5.804091;
8900;124580.000000;68257.000000;1859;13.997753;7.669326;19654614.000000;19654614.000000;103239;2208.383545;2208.383545;105601.000000;117116.000000;1341;11.865281;13.159101;159186.000000;28967.000000;931;17.886068;3.254719;141611.000000;52177.000000;753;15.911348;5.862584;
9000;127808.000000;65336.000000;985;14.200889;7.259555;20447844.000000;20447844.000000;75254;2271.982666;2271.982666;106846.000000;118616.000000;1294;11.871778;13.179556;187039.000000;28772.000000;959;20.782110;3.196889;169086.000000;51737.000000;777;18.787333;5.748556;
9100;124990.000000;65998.000000;970;13.735165;7.252527;20964636.000000;20964636.000000;77187;2303.806152;2303.806152;108336.000000;120116.000000;1367;11.905055;13.199560;170934.000000;29393.000000;962;18.783957;3.230000;153121.000000;53018.000000;777;16.826483;5.826154;
9200;127212.000000;75779.000000;987;13.827392;8.236848;21185784.000000;21185784.000000;78280;2302.802490;2302.802490;109725.000000;121616.000000;1322;11.926630;13.219131;163979.000000;30197.000000;978;17.823805;3.282283;145433.000000;53616.000000;782;15.807935;5.827826;
9300;125320.000000;71478.000000;929;13.475268;7.685806;21606382.000000;21606382.000000;79366;2323.266846;2323.266846;111034.000000;123116.000000;1339;11.939139;13.238279;176200.000000;30089.000000;984;18.946236;3.235376;157835.000000;54253.000000;795;16.971506;5.833656;
9400;128742.000000;74566.000000;1041;13.695957;7.932553;22051048.000000;22051048.000000;81222;2345.856201;2345.856201;112367.000000;124616.000000;1418;11.953937;13.257021;170643.000000;30706.000000;995;18.153511;3.266596;152076.000000;54669.000000;813;16.178297;5.815851;
9500;128844.000000;75032.000000;1003;13.562527;7.898105;22648600.000000;22648600.000000;83428;2384.063232;2384.063232;113623.000000;126116.000000;2963;11.960316;13.275369;179358.000000;31010.000000;2057;18.879789;3.264210;160339.000000;54917.000000;1619;16.877789;5.780737;
9600;136970.000000;79057.000000;2058;14.267709;8.235105;23130780.000000;23130780.000000;107242;2409.456299;2409.456299;115039.000000;127616.000000;1410;11.983230;13.293333;176307.000000;31330.000000;993;18.365313;3.263542;157443.000000;56094.000000;804;16.400312;5.843125;
9700;142557.000000;78954.000000;1066;14.696598;8.139587;23328000.000000;23328000.000000;85681;2404.948486;2404.948486;116453.000000;129116.000000;1491;12.005464;13.310927;189088.000000;31674.000000;1038;19.493608;3.265361;170120.000000;56782.000000;838;17.538145;5.853815;
9800;141500.000000;68863.000000;949;14.438775;7.026837;24163444.000000;24163444.000000;88433;2465.657471;2465.657471;117744.000000;130616.000000;3100;12.014694;13.328163;181116.000000;32096.000000;2054;18.481224;3.275102;161459.000000;57220.000000;1668;16.475409;5.838776;
9900;135359.000000;77355.000000;2151;13.672626;7.813636;24489352.000000;24489352.000000;116166;2473.671875;2473.671875;119093.000000;132116.000000;1466;12.029596;13.345051;192920.000000;32451.000000;1058;19.486868;3.277879;173418.000000;57836.000000;864;17.516970;5.842020;
10000;137565.000000;70895.000000;1016;13.756500;7.089500;24769136.000000;24769136.000000;91130;2476.913574;2476.913574;120301.000000;133616.000000;1622;12.030100;13.361600;187034.000000;32736.000000;1060;18.703400;3.273600;167279.000000;58586.000000;869;16.727900;5.858600;
