6100;81522.851562;44393.109375;651;13.364402;7.277559;9306742.000000;9306742.000000;35465;1525.695435;1525.695435;69107.093750;77208.000000;1060;11.329032;12.657049;109438.968750;18941.230469;777;17.940815;3.105120;109388.992188;53590.738281;664;17.932621;8.785367;
6200;82310.757812;45486.441406;784;13.275928;7.336523;9611381.000000;9611381.000000;42057;1550.222778;1550.222778;70382.093750;78608.000000;1069;11.351951;12.678710;112257.882812;19257.289062;738;18.106110;3.106014;112171.101562;54470.628906;621;18.092113;8.785585;
6300;84770.273438;46214.621094;735;13.455599;7.335654;9942491.000000;9942491.000000;40736;1578.173218;1578.173218;71665.281250;80008.000000;978;11.375442;12.699682;114052.468750;19615.439453;668;18.103567;3.113562;114036.359375;55449.109375;561;18.101009;8.801446;
6400;86185.171875;46863.699219;665;13.466434;7.322453;10238730.000000;10238730.000000;38672;1599.801514;1599.801514;72948.398438;81408.000000;1023;11.398188;12.720000;116181.203125;19968.669922;716;18.153313;3.120105;116117.781250;56293.421875;603;18.143404;8.795847;
6500;87248.492188;47834.828125;715;13.422845;7.359204;10566461.000000;10566461.000000;41097;1625.609375;1625.609375;74250.281250;82808.000000;1067;11.423120;12.739693;118368.156250;20292.740234;714;18.210485;3.121960;118204.421875;57170.480469;600;18.185295;8.795459;
6600;88808.492188;48386.039062;737;13.455832;7.331218;10885876.000000;10885876.000000;42819;1649.375122;1649.375122;75530.046875;84208.000000;1291;11.443947;12.758788;119026.390625;20681.060547;870;18.034302;3.133494;118929.140625;58159.828125;720;18.019567;8.812096;
6700;90265.007812;49630.871094;845;13.472389;7.407593;11227328.000000;11227328.000000;47832;1675.720581;1675.720581;76812.476562;85608.000000;1040;11.464549;12.777313;122499.781250;20973.789062;735;18.283550;3.130416;122395.078125;59003.609375;624;18.267921;8.806509;
6800;92145.953125;50413.390625;725;13.550876;7.413734;11566145.000000;11566145.000000;44251;1700.903687;1700.903687;78106.890625;87008.000000;1051;11.486307;12.795294;123715.039062;21347.669922;751;18.193388;3.139363;123767.289062;60146.089844;638;18.201073;8.845014;
6900;94026.718750;50919.300781;755;13.627061;7.379609;11902473.000000;11902473.000000;46119;1724.996094;1724.996094;79392.640625;88408.000000;1074;11.506180;12.812754;125411.710938;21714.109375;770;18.175610;3.146972;125283.171875;60861.101562;643;18.156981;8.820450;
7000;95014.398438;52047.480469;757;13.573485;7.435354;12268014.000000;12268014.000000;47632;1752.573486;1752.573486;80677.078125;89808.000000;1270;11.525297;12.829714;127626.601562;22072.070312;888;18.232372;3.153153;127573.921875;61867.398438;750;18.224846;8.838200;
7100;96819.070312;52353.058594;893;13.636489;7.373670;12616735.000000;12616735.000000;51160;1777.004883;1777.004883;81967.851562;91208.000000;1215;11.544767;12.846197;129568.093750;22421.449219;860;18.249027;3.157951;129506.593750;62778.308594;732;18.240366;8.842015;
7200;97589.578125;53521.320312;872;13.554108;7.433517;12985759.000000;12985759.000000;52731;1803.577637;1803.577637;83263.406250;92608.000000;1149;11.564362;12.862223;131320.031250;22754.410156;796;18.238894;3.160335;131250.437500;63703.691406;676;18.229227;8.847734;
7300;100107.992188;54552.140625;827;13.713424;7.472896;13327917.000000;13327917.000000;51713;1825.742065;1825.742065;84552.632812;94008.000000;1146;11.582553;12.877809;133663.390625;23100.890625;817;18.310053;3.164505;133575.406250;64533.421875;688;18.298000;8.840195;
7400;100969.851562;54825.878906;804;13.644574;7.408903;13713420.000000;13713420.000000;52471;1853.164917;1853.164917;85855.531250;95408.000000;1296;11.602098;12.892973;136400.828125;23475.640625;920;18.432545;3.172384;136428.515625;65655.992188;783;18.436285;8.872432;
7500;102963.578125;56055.410156;925;13.728477;7.474055;14075771.000000;14075771.000000;56822;1876.769409;1876.769409;87147.851562;96808.000000;1321;11.619714;12.907733;137950.312500;23799.359375;894;18.393375;3.173248;137849.562500;66410.570312;757;18.379942;8.854743;
7600;104265.507812;57160.179688;886;13.719146;7.521076;14443693.000000;14443693.000000;56805;1900.485962;1900.485962;88451.570312;98208.000000;1180;11.638365;12.922105;139758.453125;24171.050781;861;18.389271;3.180401;139718.125000;67342.562500;720;18.383965;8.860864;
7700;105759.890625;57621.789062;866;13.735051;7.483349;14804430.000000;14804430.000000;56777;1922.653198;1922.653198;89749.320312;99608.000000;1222;11.655756;12.936104;141898.703125;24523.810547;858;18.428404;3.184911;141828.265625;68265.851562;735;18.419256;8.865695;
