N;K3;K5;K7;K9;K11;K13;K15;K17;K19;K21;K23;K25
6500;1096.114957;481.019750;387.744761;267.850705;291.818437;284.977192;195.997449;216.820202;198.557297;174.522205;186.641367;207.094181;
6600;1320.151885;491.886166;300.594411;298.837749;233.047206;236.154610;185.860162;202.521604;227.156334;194.476220;207.374058;182.521232;
6700;1273.702084;564.440431;318.007862;343.005831;277.654462;214.904630;181.546137;202.620335;203.700761;178.658893;238.180604;199.712293;
6800;1697.946701;548.908007;435.777466;324.306953;190.049993;246.710356;212.205089;212.355833;185.102674;171.924402;200.688814;219.809008;
6900;1392.688766;667.666084;412.486363;313.743526;239.524529;234.108949;204.484718;192.231631;199.602104;172.034880;177.713252;228.897357;
7000;1533.648917;438.970386;360.312364;279.098549;245.283509;256.928005;222.418524;221.359436;221.558119;162.345311;222.103579;221.616786;
7100;1790.693720;612.084145;419.435335;273.263609;285.303347;302.440077;218.158199;243.117256;242.944438;189.960522;218.876678;202.563570;
7200;1421.550210;764.249959;389.448328;342.711249;307.735276;252.893258;218.492563;226.216710;215.483178;186.402790;186.802034;206.927524;
7300;1233.943678;518.958573;341.439599;283.887302;284.225263;228.414098;245.694933;197.157298;174.398968;216.702561;201.462155;243.152216;
7400;1130.111056;665.036841;447.463965;282.442915;262.097310;247.402506;214.660197;230.154296;204.729089;185.126983;207.562039;213.037555;
7500;1564.327331;767.627514;427.271576;264.645045;304.481527;283.873211;231.971981;217.280924;212.049523;187.451327;222.490449;204.225366;
7600;793.641607;848.173331;467.926276;289.366550;224.354630;241.791232;249.587660;217.432748;237.854998;202.163300;197.848427;262.568086;
7700;1833.784066;435.926599;458.064406;376.797028;264.801813;257.027236;241.306859;226.647303;217.882996;202.136093;212.306382;229.427548;
7800;1171.140470;432.098368;374.990667;271.267396;308.016233;225.455095;310.612299;210.724939;220.866476;217.699334;215.550458;257.443198;
7900;999.851989;737.512034;315.974683;265.311138;322.653064;239.392982;270.673235;251.302606;232.662846;185.186393;216.739475;241.536747;
8000;1315.144479;608.896543;365.689759;328.635056;253.201501;220.748726;275.931151;246.805592;231.012987;222.022521;224.866627;231.233648;
8100;1433.227477;684.022660;473.511352;311.544539;286.464658;293.548974;244.697773;213.213508;225.570388;231.564246;208.806130;252.600475;
8200;1484.004380;754.164438;364.280112;300.153294;232.965663;226.192396;302.499587;193.124312;197.800404;200.614057;175.502137;220.721544;
8300;1410.639926;576.983535;402.648730;322.961298;372.598980;298.040266;233.700663;276.832079;271.611855;273.627484;185.515498;250.049995;
8400;1158.380335;627.850301;437.411705;283.397248;319.419786;303.095694;263.996212;219.339919;273.897791;230.835439;177.333020;207.834068;
8500;1476.371904;510.309710;551.455347;296.430430;245.613518;329.557279;241.816046;217.117480;218.970318;219.130098;224.490534;221.729565;
8600;1293.805240;535.907641;488.661437;343.856075;324.996923;266.557686;274.525044;206.082508;255.771382;223.499441;232.935613;223.459169;
8700;1424.812619;716.718215;401.909194;318.871447;296.199257;299.826617;247.602504;235.620458;219.909072;247.380274;229.460236;232.038790;
8800;1485.419806;369.986486;501.966134;264.247990;314.695091;295.140644;243.591872;260.451531;241.203234;228.892988;248.744849;221.388798;
8900;1468.858741;639.591276;451.149643;306.269489;307.169334;314.517090;229.015283;259.464834;253.948814;237.533156;230.197741;240.688595;
9000;1945.625349;649.494419;434.065663;389.880751;397.212789;262.708964;245.892253;244.147496;237.966384;236.374703;214.720749;213.375256;
9100;1644.782356;702.964437;496.607491;417.787027;322.804895;314.350123;226.900859;308.883473;208.290662;285.797131;235.794402;232.843295;
9200;1682.035374;992.515491;480.957379;415.558660;316.351071;300.299850;238.964432;287.172422;244.286717;270.623354;233.430932;249.138516;
9300;1654.808750;642.950231;497.308757;298.258277;346.337985;244.740679;284.095055;251.173247;254.051176;264.075747;223.564308;221.819747;
9400;1912.991375;733.919614;346.286009;379.826276;342.855655;328.826702;265.211237;289.148751;268.577735;232.217570;239.745699;230.612229;
9500;2025.270599;888.341714;486.747368;362.899435;297.947982;304.517651;254.980391;264.586470;221.131183;250.293827;269.183952;237.651005;
9600;1716.981945;729.340798;413.121048;369.136831;341.234523;303.707096;257.476212;255.532777;233.976495;264.860341;236.632627;219.034244;
9700;2264.179542;755.094034;476.115532;366.985013;312.884963;215.863383;252.487623;258.953664;201.586210;246.219414;244.468812;198.259930;
9800;1668.677321;607.015651;274.712577;359.277052;420.554396;276.316847;291.085898;250.860519;232.759533;282.070913;254.477897;220.712483;
9900;1541.036340;783.460273;411.746281;369.578138;262.444280;310.364302;290.702597;252.232036;192.496753;243.737564;248.867435;241.400083;
10000;1845.739147;681.660473;450.947891;400.247423;316.526460;232.462900;299.743223;299.584713;248.847343;226.318360;301.945359;230.234663;
